timestamp,latitude,longitude,no2_ugm3,pm10_ugm3,pm2_5_ugm3,o3_ugm3,temperature_degC,humidity_percent,is_anomaly,noise,wind_speed_ms,rain_mm,solar_radiation_wm2
6/7/2023 12:00,49.12716318,9.2144832,31.68,22.79,12.84,69.55,13.3,72.37,0,66.85,2.22,21.06,723.67
6/8/2023 12:00,49.12716318,9.2144832,33.01,23.67,13.51,60.44,15.18,75.93,0,40,1.53,0,798.62
6/9/2023 12:00,49.12716318,9.2144832,34,24.33,14,62.61,17.51,69.44,0,45.74,3.41,0,699.68
6/10/2023 12:00,49.12716318,9.2144832,36.23,25.82,15.12,76.22,11.43,73.05,0,48.74,4.14,0,737.84
6/11/2023 12:00,49.12716318,9.2144832,33.37,23.91,13.68,58.55,12.23,54.55,0,56.23,3.9,0,697.36
6/12/2023 12:00,49.12716318,9.2144832,33.42,23.95,13.71,45.31,15.74,63.23,0,62.15,1.72,0,723.45
6/13/2023 12:00,49.12716318,9.2144832,34.79,24.86,14.39,68.52,11.71,80.06,0,62.11,0.4,0,711.39
6/14/2023 12:00,49.12716318,9.2144832,32.09,23.06,13.04,61.07,11.62,66.15,0,50.97,1.6,0,744.57
6/15/2023 12:00,49.12716318,9.2144832,32.65,23.43,13.33,59.31,15.32,72.35,0,54.78,1.82,0,674.89
6/16/2023 12:00,49.12716318,9.2144832,32.06,23.04,13.03,62.49,10.58,80.05,0,40.62,4.34,,726.55
6/17/2023 12:00,49.12716318,9.2144832,35.58,25.39,14.79,61.23,9.5,69.14,0,58.97,0,0,686.13
6/18/2023 12:00,49.12716318,9.2144832,30.8,22.2,12.4,65.93,9.25,61.23,0,54.6,2.45,3.08,685.57
6/19/2023 12:00,49.12716318,9.2144832,34.3,24.53,14.15,65.57,14.5,67.96,0,52.33,1.52,0,684.11
6/20/2023 12:00,49.12716318,9.2144832,36.31,25.87,15.15,56.5,14.42,71.13,0,45.53,2.91,0,667.32
6/21/2023 12:00,49.12716318,9.2144832,33.09,23.73,13.55,57.56,11.73,61.87,0,58.35,0,0.02,578.71
6/22/2023 12:00,49.12716318,9.2144832,,24.57,14.18,60.27,11.63,64.61,1,46.71,0.99,0,674.09
6/23/2023 12:00,49.12716318,9.2144832,31.28,22.52,12.64,58.38,11.87,66.22,0,44.67,0,0,661.05
6/24/2023 12:00,49.12716318,9.2144832,31.73,22.82,12.86,64.84,11.34,68.48,0,56.12,2.04,0,669.78
6/25/2023 12:00,49.12716318,9.2144832,30.96,22.3,12.48,66.4,10.86,63.86,0,61.51,3.61,0,639.29
6/26/2023 12:00,49.12716318,9.2144832,33,23.67,13.5,51.5,10.76,67.81,0,69.14,2.29,0,582.31
6/27/2023 12:00,49.12716318,9.2144832,30.18,21.79,12.09,54.3,13.49,66.36,0,55.94,3.02,0,604.66
6/28/2023 12:00,49.12716318,9.2144832,34.48,24.66,14.24,58.86,14.05,70.04,0,49.86,1.67,0,587.67
6/29/2023 12:00,49.12716318,9.2144832,31.59,22.72,12.79,51.33,11.37,67.57,0,45.89,0.37,0,607.18
6/30/2023 12:00,49.12716318,9.2144832,34.15,24.43,14.07,59.22,15.79,53.83,0,52.93,2.72,0,588.33
7/1/2023 12:00,49.12716318,9.2144832,29.74,21.49,11.87,65.37,15.25,75.62,0,48.52,1.26,0,609.25
7/2/2023 12:00,49.12716318,9.2144832,31.24,22.49,12.62,66.33,11.63,70.52,0,58.97,1.56,0,601.61
7/3/2023 12:00,49.12716318,9.2144832,24.73,18.16,9.37,68.2,9.98,60.4,0,56.02,0,0,525.3
7/4/2023 12:00,49.12716318,9.2144832,34.93,24.95,14.46,58.68,9.84,66.79,0,44,1.6,1.01,622.37
7/5/2023 12:00,49.12716318,9.2144832,31.66,22.77,12.83,60.73,10.95,67.73,0,57.16,0,0.3,607.41
7/6/2023 12:00,49.12716318,9.2144832,29.79,21.52,11.89,53.9,9.62,68.26,0,51.45,,0,667.54
7/7/2023 12:00,49.12716318,9.2144832,27.53,20.02,10.77,58.53,8.27,57.48,0,57.5,4.42,0,647.39
7/8/2023 12:00,49.12716318,9.2144832,32.15,23.1,13.07,68.59,11.05,58.04,0,40,3.31,0,545.28
7/9/2023 12:00,49.12716318,9.2144832,33.15,23.77,13.58,58.27,7.07,65.69,0,56.58,1.11,0,614.84
7/10/2023 12:00,49.12716318,9.2144832,30.6,22.06,12.3,55.47,8.94,61.89,0,40.66,1.43,0,610.93
7/11/2023 12:00,49.12716318,9.2144832,29.71,21.47,11.85,67.59,8.46,64.99,0,54.72,2.93,0.28,610.23
7/12/2023 12:00,49.12716318,9.2144832,28.17,20.45,11.08,51.38,7.95,54.42,0,43.02,4.83,0,554.68
7/13/2023 12:00,49.12716318,9.2144832,32.99,23.66,13.5,50.47,9.3,73.28,0,43.68,2.4,0,595.73
7/14/2023 12:00,49.12716318,9.2144832,33.63,24.09,13.82,60.98,9.91,69.26,0,53.6,0,0,612.69
7/15/2023 12:00,49.12716318,9.2144832,31.66,22.77,12.83,59.62,7.36,68.75,0,42.88,1.73,0,560.4
7/16/2023 12:00,49.12716318,9.2144832,31.08,22.39,12.54,59.66,7.9,60.28,0,40,1.76,2.11,557.83
7/17/2023 12:00,49.12716318,9.2144832,34.2,24.47,14.1,49.12,9.05,59.53,0,57.75,2.5,0,522.03
7/18/2023 12:00,49.12716318,9.2144832,29.63,21.42,11.81,62.47,7.63,64.85,0,54.82,0.28,0,548.18
7/19/2023 12:00,49.12716318,9.2144832,26.19,19.13,10.1,49.8,4.77,57.76,0,46.86,0.28,0,552.25
7/20/2023 12:00,49.12716318,9.2144832,30.97,22.31,12.48,61.57,9.94,66.61,0,44.38,1.92,0,525.43
7/21/2023 12:00,49.12716318,9.2144832,30.67,22.11,12.33,66.99,8.37,66.33,0,58.25,0.91,0,516.32
7/22/2023 12:00,49.12716318,9.2144832,29.95,21.63,11.98,60.51,8.52,66.87,0,46.39,1.37,0,482.13
7/23/2023 12:00,49.12716318,9.2144832,33.06,23.7,13.53,67.68,7.65,61.19,1,50.89,0.71,0,509.01
7/24/2023 12:00,49.12716318,9.2144832,27.7,20.13,10.85,67.68,4.41,60.43,1,54.42,1.62,0,520.07
7/25/2023 12:00,49.12716318,9.2144832,30.15,21.77,12.08,51.92,5.18,58.06,0,60.53,3.48,0,487.4
7/26/2023 12:00,49.12716318,9.2144832,34.58,24.72,14.29,55.74,6.26,57.38,0,69.44,0,0,501.91
7/27/2023 12:00,49.12716318,9.2144832,24.12,17.75,9.06,55.2,7.77,59.45,0,46.45,1.69,0,506.87
7/28/2023 12:00,49.12716318,9.2144832,30.62,22.08,12.31,59.02,7.4,60.67,0,44.4,1.59,0,431.33
7/29/2023 12:00,49.12716318,9.2144832,30.2,21.8,12.1,57.36,8.26,56.03,0,40,0.98,0,585.19
7/30/2023 12:00,49.12716318,9.2144832,33.62,24.08,13.81,59.32,8.94,74.5,0,49.6,3.4,0,525.55
7/31/2023 12:00,49.12716318,9.2144832,31.99,22.99,13,54.87,9.63,75.53,0,46.48,0.85,0,461.23
8/1/2023 12:00,49.12716318,9.2144832,33.88,20.64,11.23,54.13,3.58,58.33,1,40,0,0,462.73
8/2/2023 12:00,49.12716318,9.2144832,33.88,21.43,11.82,59.46,5.42,62.38,1,45.44,1.06,0,483.96
8/3/2023 12:00,49.12716318,9.2144832,26.93,19.62,10.46,60.97,5.2,48.92,0,51.46,0,0,522.98
8/4/2023 12:00,49.12716318,9.2144832,29.14,21.09,11.57,63.78,6.43,68.7,0,43.45,1.4,,596.71
8/5/2023 12:00,49.12716318,9.2144832,31.06,22.37,12.53,51.27,1.65,58.08,0,40,2.33,0,504.44
8/6/2023 12:00,49.12716318,9.2144832,31.8,22.87,12.9,50.08,6.32,73.41,0,40,1.42,0,538.52
8/7/2023 12:00,49.12716318,9.2144832,65.2,,13.82,51.82,6.41,56.96,1,52.35,0,0,429.92
8/8/2023 12:00,49.12716318,9.2144832,31.19,22.46,12.59,53.19,8.98,68.38,0,40,2.61,0,498.82
8/9/2023 12:00,49.12716318,9.2144832,28.55,20.7,11.27,58.89,5.53,69.06,0,56.6,0.33,0,491.74
8/10/2023 12:00,49.12716318,9.2144832,35.24,22.59,12.69,46.31,2.55,56.08,1,46.9,1.55,0,507.69
8/11/2023 12:00,49.12716318,9.2144832,35.24,20.36,11.02,37.95,4.91,62.83,1,66.79,0.49,0,534.92
8/12/2023 12:00,49.12716318,9.2144832,28.9,20.93,11.45,55.62,5.48,48.94,0,44.85,0.6,2.31,520.66
8/13/2023 12:00,49.12716318,9.2144832,30.13,21.76,12.07,53.34,3.66,65.07,0,56.91,0.67,0,492.46
8/14/2023 12:00,49.12716318,9.2144832,29.31,21.21,11.65,55.95,6.08,59.17,0,44.94,0.67,0,449.77
8/15/2023 12:00,49.12716318,9.2144832,28.59,20.73,11.3,47.71,3.19,57.7,0,52.58,0,0,446.22
8/16/2023 12:00,49.12716318,9.2144832,26.6,21.01,10.3,66.81,5.95,63.16,1,,0,0,546.69
8/17/2023 12:00,49.12716318,9.2144832,27.81,20.21,10.91,51.02,8.91,66.23,0,42.65,1.64,0,430.23
8/18/2023 12:00,49.12716318,9.2144832,27.45,19.97,10.73,57.46,3.44,66.02,0,42.98,2.04,0,344.13
8/19/2023 12:00,49.12716318,9.2144832,47.88,18.8,9.85,54.51,3.01,57.35,1,49.22,0,0,464.19
8/20/2023 12:00,49.12716318,9.2144832,26.32,19.21,10.16,57.64,5.36,49.99,0,63.67,1.45,0,436.75
8/21/2023 12:00,49.12716318,9.2144832,27.5,20,10.75,,4.25,75.15,1,40.4,0,0,348.94
8/22/2023 12:00,49.12716318,9.2144832,27.96,40.89,10.98,54.2,3.9,55.03,1,55.63,1.39,0,370.31
8/23/2023 12:00,49.12716318,9.2144832,32.62,23.41,13.31,54.33,4.49,63.03,0,50.74,0.46,0,408.52
8/24/2023 12:00,49.12716318,9.2144832,28.11,20.41,11.05,57.53,8.15,64.71,0,64.9,0.05,0,374.75
8/25/2023 12:00,49.12716318,9.2144832,30.22,21.81,12.11,51.26,2.11,56.66,0,40.15,0.73,0,463.8
8/26/2023 12:00,49.12716318,9.2144832,26.84,19.56,10.42,51.22,0.19,53.04,0,43.67,0.66,1.42,503.58
8/27/2023 12:00,49.12716318,9.2144832,30.87,22.25,12.44,52.15,4.72,48.55,0,44.35,4.84,0,400.14
8/28/2023 12:00,49.12716318,9.2144832,28.56,20.71,11.28,52.21,1.5,53.17,0,55.45,0,0,415.83
8/29/2023 12:00,49.12716318,9.2144832,25.72,18.81,9.86,59.89,-0.15,57.49,0,40,4.15,0,462.21
8/30/2023 12:00,49.12716318,9.2144832,30.96,22.31,12.48,54.49,6.49,53.95,0,56.21,4.15,0.03,370.71
8/31/2023 12:00,49.12716318,9.2144832,29.34,21.22,11.67,53.35,7.63,43.12,0,40.23,1.09,1.54,365.87
9/1/2023 12:00,49.12716318,9.2144832,31.23,22.49,12.62,47.34,2.2,65.93,0,50.64,0,0,297.09
9/2/2023 12:00,49.12716318,9.2144832,27.22,20.35,10.61,55.9,2.85,59.73,1,40,0,0,425.66
9/3/2023 12:00,49.12716318,9.2144832,25.61,18.74,9.8,54.19,5.89,53.13,0,46.52,0,0,408.47
9/4/2023 12:00,49.12716318,9.2144832,25.16,18.44,9.58,45.97,4.85,57.31,0,47.53,1.53,0,359.75
9/5/2023 12:00,49.12716318,9.2144832,28.58,20.72,12.31,,5.89,69.47,1,40.27,0,0,429.67
9/6/2023 12:00,49.12716318,9.2144832,23.16,17.11,12.31,50.11,-0.66,61.96,1,40,1.84,0,378.72
9/7/2023 12:00,49.12716318,9.2144832,28.62,20.75,11.31,62.56,2.44,60.51,0,40,3.76,0,298.82
9/8/2023 12:00,49.12716318,9.2144832,27.5,20,10.75,60.93,3.97,63.39,0,40,2.31,0.34,454.04
9/9/2023 12:00,49.12716318,9.2144832,,21.1,11.58,62.77,-0.32,49.94,1,40,0.47,0,336.65
9/10/2023 12:00,49.12716318,9.2144832,28.43,20.62,11.21,48.35,4.11,54.03,0,51.71,3.1,0,385.87
9/11/2023 12:00,49.12716318,9.2144832,26.63,19.42,10.32,65.69,5.44,56.83,0,41.67,1.7,0,362.05
9/12/2023 12:00,49.12716318,9.2144832,28.38,20.58,11.19,42.24,2.03,60.32,0,40,1.17,0,344.04
9/13/2023 12:00,49.12716318,9.2144832,25.5,18.67,9.75,52.76,2.33,55.38,0,40,3.25,0,426.24
9/14/2023 12:00,49.12716318,9.2144832,22.56,16.7,,53.62,1.87,53.15,1,40,0,0.62,328.28
9/15/2023 12:00,49.12716318,9.2144832,28.1,20.4,11.05,53.35,0.31,54.25,0,40,0.49,0,400.16
9/16/2023 12:00,49.12716318,9.2144832,25.66,18.77,9.83,47.89,3.11,63.11,0,50.24,4.21,0,389.41
9/17/2023 12:00,49.12716318,9.2144832,25.3,18.53,9.65,58.99,0.85,57.2,0,46.9,2.15,0,308.99
9/18/2023 12:00,49.12716318,9.2144832,29.63,21.42,11.81,43.99,4.69,54.62,0,40,0,0,438.03
9/19/2023 12:00,49.12716318,9.2144832,40.97,18.94,9.95,51.07,-0.13,63.03,1,40,0,0,352.29
9/20/2023 12:00,49.12716318,9.2144832,28.33,20.55,11.16,51.31,2.93,52.21,0,42.96,2.64,0,303.12
9/21/2023 12:00,49.12716318,9.2144832,27.72,20.14,10.86,45.41,1.97,61.95,0,40.01,0,2.31,422.11
9/22/2023 12:00,49.12716318,9.2144832,27,19.67,10.5,47.2,3.01,49.24,0,46.22,0,0,317.79
9/23/2023 12:00,49.12716318,9.2144832,29.31,18.86,11.66,55.49,-1.04,61.82,1,56.91,0.49,0,421.33
9/24/2023 12:00,49.12716318,9.2144832,26.75,19.5,10.38,60.27,2.31,59.79,0,40.37,0,0,351.29
9/25/2023 12:00,49.12716318,9.2144832,30.37,21.91,12.18,46.87,1.85,64.74,0,48.94,3.13,0,364.42
9/26/2023 12:00,49.12716318,9.2144832,24.5,18,9.25,55.13,3.85,61.41,0,40,0,0,354.47
9/27/2023 12:00,49.12716318,9.2144832,28.09,20.39,11.04,55.21,1.86,59.47,0,42.4,1.07,0,392.94
9/28/2023 12:00,49.12716318,9.2144832,30.68,22.12,12.34,56.72,0.29,63.21,0,45.72,0,0,360.02
9/29/2023 12:00,49.12716318,9.2144832,26.72,,10.36,50.53,-2.39,55.14,1,40.46,0.53,0,384.38
9/30/2023 12:00,49.12716318,9.2144832,26,19,10,43.84,3.88,57.04,0,43.92,0.58,0,358.63
10/1/2023 12:00,49.12716318,9.2144832,29.66,21.44,11.83,50.64,1.98,51.85,0,40,0.28,0,377.8
10/2/2023 12:00,49.12716318,9.2144832,24.27,17.85,9.13,49.14,3.24,57.82,0,40,0,0,326.37
10/3/2023 12:00,49.12716318,9.2144832,30.71,22.14,12.35,63.15,0.48,56.62,0,57.53,0.05,0,326.85
10/4/2023 12:00,49.12716318,9.2144832,23.19,17.12,8.59,54.32,3.27,57.53,0,43.95,0.61,0,320.41
10/5/2023 12:00,49.12716318,9.2144832,27.53,20.02,10.76,57.96,0.57,53.6,0,54.69,5.48,0,262.1
10/6/2023 12:00,49.12716318,9.2144832,28.67,20.78,11.33,50.4,1.58,59.12,0,45.1,5.48,0,350.81
10/7/2023 12:00,49.12716318,9.2144832,24.07,35.9,9.03,50.96,-0.78,60.42,1,55.03,1.01,0,328.48
10/8/2023 12:00,49.12716318,9.2144832,26.42,19.28,10.21,53.2,2.99,63.36,0,50,1.76,0,329.06
10/9/2023 12:00,49.12716318,9.2144832,26.68,19.45,10.34,46.12,1.41,50.52,0,50.48,2.05,0,336.48
10/10/2023 12:00,49.12716318,9.2144832,27.88,20.25,10.94,59.26,2.66,52.27,0,40,1.02,0,376.72
10/11/2023 12:00,49.12716318,9.2144832,31.03,22.35,12.52,47.06,1.56,60.43,0,53.37,0,0,429.53
10/12/2023 12:00,49.12716318,9.2144832,26.5,19.33,10.25,54.55,1.5,58.71,0,44.34,1.07,0,348.36
10/13/2023 12:00,49.12716318,9.2144832,27.31,44.12,10.65,51.34,5.15,60.03,1,40,2.28,0,310.49
10/14/2023 12:00,49.12716318,9.2144832,22.25,16.5,8.13,55.79,1.66,68.2,0,40,0,0,368.3
10/15/2023 12:00,49.12716318,9.2144832,29.44,21.29,11.72,46.74,1.77,54.15,0,40,2,0,419.36
10/16/2023 12:00,49.12716318,9.2144832,28.38,20.58,11.19,47.02,2.89,54.36,0,40.09,1.09,0,328.13
10/17/2023 12:00,49.12716318,9.2144832,28.1,20.4,11.05,45.18,3.6,49.41,0,40,0.97,0,353.36
10/18/2023 12:00,49.12716318,9.2144832,25.82,18.88,9.91,56.85,1.59,47.13,0,57.65,0.25,0.07,362.63
10/19/2023 12:00,49.12716318,9.2144832,25.06,18.37,9.53,54.91,4.02,61.62,0,47.89,,0.25,383.27
10/20/2023 12:00,49.12716318,9.2144832,27.46,19.97,10.16,54.54,2.09,65.83,1,53.53,0.51,0,317.22
10/21/2023 12:00,49.12716318,9.2144832,27.65,20.1,10.16,48.6,3.45,57.78,1,40,0,0,382.47
10/22/2023 12:00,49.12716318,9.2144832,28.74,20.83,11.37,60.09,1.45,58.73,0,40,0,0,431.63
10/23/2023 12:00,49.12716318,9.2144832,26.93,19.62,10.46,41.93,5.73,56.78,0,46.86,0,0,358.24
10/24/2023 12:00,49.12716318,9.2144832,28.08,20.38,11.04,46.23,4.12,57.05,0,42.23,0.22,0,477.73
10/25/2023 12:00,49.12716318,9.2144832,19.17,14.44,6.58,59.51,1.82,53.64,0,41.03,1.5,0,350.35
10/26/2023 12:00,49.12716318,9.2144832,23.14,17.09,8.57,49.49,3.4,53.26,0,48.89,1.39,0,421.05
10/27/2023 12:00,49.12716318,9.2144832,27.78,20.19,10.89,44.76,0.98,52.8,0,48.46,0.1,0,351.09
10/28/2023 12:00,49.12716318,9.2144832,25.18,18.45,9.59,60,1.88,57.65,0,44.98,0,0,417.55
10/29/2023 12:00,49.12716318,9.2144832,26.57,19.38,10.28,57.65,4.75,50.86,0,40,1.2,0,407.39
10/30/2023 12:00,49.12716318,9.2144832,27.87,20.25,10.94,57.96,0.36,65.27,0,41.3,0.26,0,375.48
10/31/2023 12:00,49.12716318,9.2144832,26.74,19.49,10.37,64.84,4.81,64.35,0,54.85,0,0,395.69
11/1/2023 12:00,49.12716318,9.2144832,25.08,18.39,9.54,52.86,0.43,54.1,0,40.69,1.38,2.23,410.86
11/2/2023 12:00,49.12716318,9.2144832,30.99,22.33,12.5,57.08,3.9,59.43,0,40,1.96,13.24,391.09
11/3/2023 12:00,49.12716318,9.2144832,24.96,18.3,,45.75,5.18,49.94,1,51,1.29,0,419.32
11/4/2023 12:00,49.12716318,9.2144832,28.07,20.38,11.03,50.96,4.75,46.38,0,56.9,0,0,413.68
11/5/2023 12:00,49.12716318,9.2144832,,20.11,10.83,54.24,2.6,57.43,1,52.02,0.78,0,389.23
11/6/2023 12:00,49.12716318,9.2144832,28.98,20.99,11.49,64.72,6.2,62.11,0,49.34,1.22,0,448.12
11/7/2023 12:00,49.12716318,9.2144832,25.08,18.39,9.54,45.91,4.68,55.59,0,46.68,3.19,0,397.91
11/8/2023 12:00,49.12716318,9.2144832,26.09,19.06,10.05,53.44,3.79,60.47,0,55.5,2.68,0,374
11/9/2023 12:00,49.12716318,9.2144832,24.22,17.81,9.11,54.15,1.22,60.42,0,40,2.4,0,426.51
11/10/2023 12:00,49.12716318,9.2144832,24.51,18.01,9.26,57.78,2.89,59.82,0,53.52,4.56,0,418.54
11/11/2023 12:00,49.12716318,9.2144832,27.97,20.32,10.99,71.06,2.28,60.68,0,48.97,1.08,0,405.3
11/12/2023 12:00,49.12716318,9.2144832,28.33,20.55,11.16,44.05,6.02,45.95,0,48.02,0.26,0,416.49
11/13/2023 12:00,49.12716318,9.2144832,30.12,21.75,12.06,62.95,3.64,63.87,0,45.99,3.2,,471.45
11/14/2023 12:00,49.12716318,9.2144832,26.54,19.36,10.27,52.5,1.21,68.21,0,47.4,0.95,0,516.77
11/15/2023 12:00,49.12716318,9.2144832,29.51,21.34,11.76,47.33,6.47,57.88,0,50.34,1.76,0,461.78
11/16/2023 12:00,49.12716318,9.2144832,24.12,17.75,9.06,60.56,3.93,49.76,0,40,3.48,0,403.99
11/17/2023 12:00,49.12716318,9.2144832,31.75,22.84,12.88,59.02,3.32,60.41,0,42.91,1.7,0,533.77
11/18/2023 12:00,49.12716318,9.2144832,26.89,19.59,10.44,43.94,4.03,62.45,0,45.35,2.65,0,449.56
11/19/2023 12:00,49.12716318,9.2144832,33.27,23.84,13.63,60.45,5.85,55.51,0,63.44,2.13,0,447.87
11/20/2023 12:00,49.12716318,9.2144832,33.49,24,13.75,45.69,6.51,73.57,0,43.7,1.6,0,470.52
11/21/2023 12:00,49.12716318,9.2144832,29.83,21.55,11.92,49.69,7.82,65.26,0,53.84,0,0,489.03
11/22/2023 12:00,49.12716318,9.2144832,34.29,24.53,14.14,37.33,7.68,45.43,0,40,2.03,17.86,362.01
11/23/2023 12:00,49.12716318,9.2144832,29.12,21.08,11.56,40.67,3.42,59.44,0,64.67,2.97,0,403.02
11/24/2023 12:00,49.12716318,9.2144832,30.54,22.02,12.27,75.22,4.54,53.46,1,45.08,1.67,0.94,459.92
11/25/2023 12:00,49.12716318,9.2144832,28.54,20.69,11.27,51.62,2.06,63.79,0,52.55,0,0,512.22
11/26/2023 12:00,49.12716318,9.2144832,31.09,22.39,12.55,52.83,6.94,61.41,0,40,0.95,0,436.17
11/27/2023 12:00,49.12716318,9.2144832,24.57,18.05,9.29,50.99,5.38,71.93,0,51.93,0,0,516.39
11/28/2023 12:00,49.12716318,9.2144832,29.13,21.08,11.56,53.29,4.48,65.24,0,54.26,1.51,1.82,435.72
11/29/2023 12:00,49.12716318,9.2144832,30.91,40.54,12.46,53.57,6.34,55.73,1,49.86,0,0,468.72
11/30/2023 12:00,49.12716318,9.2144832,27.81,20.21,10.9,53.3,5.38,55.29,0,61.73,1.84,0,574.85
12/1/2023 12:00,49.12716318,9.2144832,30.93,22.28,12.46,55.49,3.14,61.99,0,48.46,0,0,433.34
12/2/2023 12:00,49.12716318,9.2144832,31.43,22.62,12.71,60.29,6.84,56.79,0,66.18,1.33,0,555.33
12/3/2023 12:00,49.12716318,9.2144832,28.95,20.96,11.47,59.88,5.87,60.62,0,54.13,0,0,497.28
12/4/2023 12:00,49.12716318,9.2144832,31.43,22.62,12.72,50.95,9.21,57.08,0,47.42,0.37,0,574.68
12/5/2023 12:00,49.12716318,9.2144832,32.66,23.44,13.33,58.3,5.63,67.63,0,45.24,3.16,19.92,534.66
12/6/2023 12:00,49.12716318,9.2144832,27.26,19.84,10.63,49.21,8.9,67.32,0,58.71,1.69,0,526.48
12/7/2023 12:00,49.12716318,9.2144832,29.68,21.46,11.84,61.86,8.17,58.21,0,67.39,0.09,0,577.62
12/8/2023 12:00,49.12716318,9.2144832,30,21.66,12,54.91,8.46,62.45,0,43.96,1.64,0,477.89
12/9/2023 12:00,49.12716318,9.2144832,29.96,21.64,11.98,57.01,6.47,65.13,0,40,2.38,0,559.43
12/10/2023 12:00,49.12716318,9.2144832,28.93,20.95,11.47,63.5,4.39,65.02,0,60.95,2.03,0,482.3
12/11/2023 12:00,49.12716318,9.2144832,29.89,21.59,11.94,63.85,7.35,63.68,0,54.6,0,0,516.22
12/12/2023 12:00,49.12716318,9.2144832,32.8,23.54,13.4,57.8,8.85,59.9,0,50.25,0.75,0,482.92
12/13/2023 12:00,49.12716318,9.2144832,27.69,20.13,10.85,67.95,8.39,64.1,0,58.72,3.77,0,645.03
12/14/2023 12:00,49.12716318,9.2144832,31.82,22.88,25.06,58.26,12.49,59.86,1,52.69,2.12,0,528.23
12/15/2023 12:00,49.12716318,9.2144832,29.03,21.02,11.52,58.34,5.73,63.36,0,59.82,0.61,0,588.99
12/16/2023 12:00,49.12716318,9.2144832,31.04,22.36,12.52,53.95,6.54,63.63,0,46.61,1.92,0,534.07
12/17/2023 12:00,49.12716318,9.2144832,26.15,19.1,10.07,49.38,4.29,60.39,0,60.51,1.27,0,588.97
12/18/2023 12:00,49.12716318,9.2144832,32.73,23.49,13.37,60.55,6.43,60.64,0,40.22,2.1,0,537.65
12/19/2023 12:00,49.12716318,9.2144832,32.1,23.07,13.05,55.48,6.77,66.08,0,54.1,0,1.76,543.49
12/20/2023 12:00,49.12716318,9.2144832,30.6,22.06,12.3,61.3,9.72,68.9,0,54.71,0.02,0,599.63
12/21/2023 12:00,49.12716318,9.2144832,33.2,23.8,13.6,54.7,14.93,60.03,0,50.7,2.2,0,644.45
12/22/2023 12:00,49.12716318,9.2144832,30.47,21.98,12.24,66.16,9.12,64.5,0,41.32,2.06,1,647.94
12/23/2023 12:00,49.12716318,9.2144832,34,24.33,14,65.82,10.95,58.51,0,42.78,2.73,0,485.06
12/24/2023 12:00,49.12716318,9.2144832,32.01,23.01,13,54.4,5.98,61.82,0,60.81,1.61,0.7,586.21
12/25/2023 12:00,49.12716318,9.2144832,34.13,24.42,14.07,47.23,8.43,67.9,0,42.5,0.11,17.64,626.18
12/26/2023 12:00,49.12716318,9.2144832,29.43,21.29,11.71,58.35,10.88,65.14,0,46.32,2.37,0,596.24
12/27/2023 12:00,49.12716318,9.2144832,32.83,23.55,13.41,51.32,9.87,66.04,0,53.27,1.61,0,621.36
12/28/2023 12:00,49.12716318,9.2144832,37.01,26.34,15.51,66.78,6.95,65.23,0,59.42,5.37,0,583.39
12/29/2023 12:00,49.12716318,9.2144832,31.45,22.64,12.73,64.45,13.23,74.31,0,46.02,0.8,0,664.04
12/30/2023 12:00,49.12716318,9.2144832,34.12,24.41,14.06,58.34,10.52,72.39,0,54.48,3.31,0,613.54
12/31/2023 12:00,49.12716318,9.2144832,31.44,22.63,12.72,56.25,12.05,56.05,0,51.34,2.12,0,647.85
